president,category,subcategory,item,count
Reagan,Dessert,Souffle,Cold Lime Souffle with Fresh Figs,1
Reagan,Dessert,Souffle,Hot Dried Pear Souffle with Cinnamon Whipped Cream and Caramel Pear Sauce,1
Reagan,Dessert,Souffle,Souffle Frangelica,1
Reagan,Dessert,Ice Cream,Melon Glace en Surprise,1
Reagan,Dessert,Ice Cream,Nougat Glace with Caramel or Raspberry Sauce,1
Reagan,Dessert,Ice Cream,Caramel Ice Cream and Poached Apples with Sauce Calvados,1
Reagan,Dessert,Ice Cream,Tea Sorbet in Honey Ice Cream,1
Reagan,Dessert,Ice Cream,Coconut Ice Cream with Fresh Berries,1
Reagan,Dessert,Bombe,Chestnut Bombe,1
Reagan,Dessert,Bombe,Mocka Bombe Borboleta,1
Reagan,Dessert,Bombe,Black Cherry Bombe en Surprise,1
Reagan,Dessert,Bombe,Pear Williams Bombe,1
Reagan,Dessert,Bombe,Apricot Sorbet Bombe,1
Reagan,Dessert,Bombe,Honey Ice Cream Bombe with Chocolate Almond Brittle,1
Reagan,Dessert,Bombe,Coconut Bombe,1
Reagan,Dessert,Pastries,Galletas,1
Reagan,Dessert,Pastries,Pecan Galette,1
Reagan,Dessert,Parfait,Gin Parfait with Honey Grapefruit,1
Reagan,Dessert,Croquembouche,Croquembouche à l'orange,1
Reagan,Dessert,Sculpture,Sugar Tulip Basket with Orange Sorbet,1
Reagan,Dessert,Sculpture,Sugar Basket with Fresh Fruit Sorbet,1
Reagan,Dessert,Sculpture,Raspberry Sorbet Rose,1
Reagan,Dessert,Sculpture,Hazelnut Autumn Log,1
Reagan,Dessert,Sculpture,Sugar Swan with Sorbet and Fruit,1
Reagan,Dessert,Sculpture,Chocolate Boxes with Fruit Sorbets and Peach Champagne Sauce,1
Reagan,Dessert,Vacherin,Vacherin with Mango and Raspberry Sorbet,1
Reagan,Dessert,Terrine,Walnut Terrine with Pistachio Sauce,1
Reagan,Dessert,Petits Fours,Petits Fours,14
Reagan,Dessert,Petits Fours,Petits Fours sec,13
Reagan,Dessert,Petits Fours,Acorn Petits Fours,1
Reagan,Dessert,Petits Fours,Petits Fours Glaces,1
